ano,id_municipio,id_municipio_nome,id_escola,id_aluno,caderno,serie,rede,presenca,preenchimento_caderno,alfabetizado,proficiencia,peso_aluno
2023,1505031,Novo Progresso,60003333,15081817,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,791.7881002,1.6581299
2023,4321709,Três Coroas,60039488,43053354,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,771.2895232,1.6689564
2023,5105259,Lucas do Rio Verde,60041344,51035896,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3518800,Guarulhos,60027984,35263864,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,4216602,São José,60036585,42083734,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,785.8464238,1.2323225
2024,3524402,Jacareí,60028636,35090042,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,683.9027329,1.1578947
2024,5206206,Cristalina,60041686,52029477,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,744.96,1.09
2024,2912400,Ibipeba,60014999,29089396,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,699.28,1.0
2024,3554102,Taubaté,60029735,35225810,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,755.9819284,1.0416667
2024,3304557,Rio de Janeiro,60024611,33107934,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,760.0,1.25
2023,2807402,Tobias Barreto,60014895,28097322,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,703.25,1.04
2024,3304904,São Gonçalo,60025511,33082618,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,1507904,Soure,60001680,15084278,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,684.1501443,0.8757788
2024,4314050,Parobé,60037744,43052739,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,750.6514753,1.0555556
2023,4108304,Foz do Iguaçu,60034493,41060916,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,791.6585,1.396384
2023,2112803,Viana,60004537,21064545,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,751.2715939,1.1452232
2023,2200400,Altos,60006385,22035185,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,760.4998701,1.1837466
2024,4301057,Arroio do Sal,60036420,43094398,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,686.868853,1.2307692
2023,3302270,Japeri,60025679,33039592,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,762.8331969,0.9526873
2024,4219705,Xaxim,60035485,42090731,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,743.27,1.31
2024,3304904,São Gonçalo,60025036,33077587,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,691.77,1.56
2023,5208608,Goianésia,60041605,52029452,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,765.0097641,1.0982826
2024,3530607,Mogi das Cruzes,60029802,35297818,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,734.701259,1.0714286
2023,1302603,Manaus,60001055,13042746,12,2° ano do Ensino Fundamental,Estadual,Ausente,Prova não preenchida,Não,,
2024,3205200,Vila Velha,60022698,32014666,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,4205902,Gaspar,60035181,42038490,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,773.8991,1.125758
2023,2304400,Fortaleza,60009429,23001469,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,793.7061231,0.9909274
2023,3205101,Viana,60023034,32023990,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,698.6876921,0.9007569
2023,2102150,Brejo de Areia,60004652,21047743,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,698.1512122,1.0909053
2024,3527504,Lucianópolis,60030106,35026805,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,769.6738009,1.0
2024,3303708,Paraíba do Sul,60023374,33092162,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,732.02,1.23
2023,2706703,Penedo,60014119,27033994,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,742.2252001,0.9976134
2023,2607604,Ilha de Itamaracá,60012635,26031508,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,738.6137375,1.1875
2024,3550308,São Paulo,60026786,35405084,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,775.454657,1.3636364
2023,3205002,Serra,60023000,32048036,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,777.8909982,1.0773041
2023,4119608,Pitanga,60033450,41110233,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,5217302,Pirenópolis,60042326,52016355,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,770.8297975,0.8931099
2023,1302603,Manaus,60001003,13025439,12,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,772.3877545,0.5886032
2024,3302601,Mangaratiba,60023962,33001992,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,730.72,1.21
2023,3300704,Cabo Frio,60026177,33015153,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,753.2584,1.623692
2023,4119509,Piraquara,60034096,41013565,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,691.4631,1.228535
2024,2205854,Madeiro,60006309,22004946,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,800.7,1.0
2024,3108602,Brasília de Minas,60019121,31191588,10,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Não,741.7,1.0
2024,3525003,Jandira,60028494,35278105,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,708.4897086,1.0454545
2024,2405801,João Câmara,60010243,24015473,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,786.88,1.06
2023,2800407,Arauá,60014752,28056405,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,753.14,1.0
2024,5108006,Tapurah,60040687,51031873,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,798.92,1.08
2024,4211306,Navegantes,60035746,42061393,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,5002704,Campo Grande,60040278,50453710,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,676.24,1.0
2023,5201405,Aparecida de Goiânia,60041752,52019744,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,679.5182882,1.2691612
2023,3113404,Caratinga,60022475,31173235,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,708.0495,1.170439
2024,3303500,Nova Iguaçu,60025579,33060519,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,2900801,Alcobaça,60017248,29030963,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3205002,Serra,60022626,32000300,10,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,749.6,1.08
2023,4113700,Londrina,60034365,41085839,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,813.7408,0.9315636
2024,5201405,Aparecida de Goiânia,60041093,52017636,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,624.71,1.04
2023,1502400,Castanhal,60002724,15039145,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,769.4656332,1.9418575
2023,2903201,Barreiras,60018087,29045752,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,790.1798985,1.1461868
2024,4124103,Santo Antônio da Platina,60032384,41081646,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,666.26,1.07
2024,2909703,Cristópolis,60014652,29060484,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,776.07,1.0
2024,2602506,Brejinho,60012734,26056920,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,799.23,1.0
2023,1505486,Pacajá,60002454,15064507,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,751.8186819,1.6881945
2023,4209102,Joinville,60036168,42058940,12,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,757.9066,0.8510146
2024,2206670,Morro do Chapéu do Piauí,60007034,22005165,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,746.45,1.04
2023,2907301,Castro Alves,60016074,29086517,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,4309209,Gravataí,60037826,43074510,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,796.1448768,1.0366935
2023,2933307,Vitória da Conquista,60016929,29131375,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,727.4562472,1.0402955
2024,2306553,Itarema,60007326,23085574,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,809.29,1.04
2023,3168002,Taiobeiras,60022583,31196235,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,833.8998,0.9688448
2023,1302603,Manaus,60001127,13041200,10,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,2705507,Murici,60013905,27011342,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,723.5967839,1.0181598
2024,3303203,Nilópolis,60024236,33051665,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,761.49,1.2
2023,2913705,Inhambupe,60015968,29068443,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,671.7920688,1.0875817
2023,4315305,Quaraí,60038665,43038202,11,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,764.4737158,1.2646953
2024,4309209,Gravataí,60037290,43034628,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,716.4089663,1.1111111
2023,2914653,Itabela,60017275,29127092,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,722.5548945,0.9122655
2024,3304110,Porto Real,60025251,33073303,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,754.56,1.25
2023,3304557,Rio de Janeiro,60025315,33125612,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,759.861,1.2713
2023,3300209,Araruama,60025748,33003538,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,733.3344,1.618449
2023,2917607,Jaguaquara,60016651,29036008,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3550308,São Paulo,60025886,35352057,11,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,838.5557152,1.0
2023,1505536,Parauapebas,60002824,15073537,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,738.805642,1.2249918
2024,2408102,Natal,60010074,24002461,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,4310579,Itapuca,60039585,43028592,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,782.6980262,1.0
2024,3525706,José Bonifácio,60026437,35097797,10,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Não,664.9733945,1.0
2024,3550308,São Paulo,60025885,35354472,1,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,765.1643358,1.1111111
2023,4101804,Araucária,60033805,41133767,10,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,2403608,Extremoz,60010032,24000380,1,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,1502400,Castanhal,60003042,15027174,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,681.98,1.22
2023,5208608,Goianésia,60042659,52029876,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,754.2352416,1.1671911
2023,2919207,Lauro de Freitas,60016263,29105849,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,4202404,Blumenau,60035145,42011267,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,725.5511202,1.1005734
2023,2613008,São Bento do Una,60012113,26014472,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,790.3800593,1.0
2024,3201308,Cariacica,60023096,32021402,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,3106200,Belo Horizonte,60020896,31105447,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,789.7308485,1.0108642
2023,4115804,Medianeira,60033265,41062392,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,775.4805726,1.1799053
2024,4315602,Rio Grande,60038181,43070084,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,735.0492925,1.2666667
2023,4309308,Guaíba,60037846,43022829,1,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,748.2552532,1.2421294
2023,3129806,Ibirité,60022074,31001213,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,2501005,Araruna,60010846,25017363,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,789.3338277,1.2727273
2023,3131307,Ipatinga,60021154,31056762,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,734.8068,0.923333
2024,2922730,Nova Fátima,60015525,29160275,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,758.11,1.0
2023,4208906,Jaraguá do Sul,60036020,42050876,1,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,745.6228534,0.9574787
2024,3300456,Belford Roxo,60024002,33009182,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,692.8,1.32
2024,3301702,Duque de Caxias,60025356,33028132,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,665.94,1.41
2023,4208203,Itajaí,60036478,42043181,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3547601,Santa Rosa de Viterbo,60028880,35160016,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,770.7004369,1.0555556
2024,4100400,Almirante Tamandaré,60033329,41106908,10,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,2927408,Salvador,60016002,29197637,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,4113700,Londrina,60034734,41086732,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,777.782,1.063685
2024,3549904,São José dos Campos,60027583,35190766,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,790.5278794,1.1071429
2024,3505708,Barueri,60029380,35235610,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,746.7885959,1.2307692
2023,2211001,Teresina,60007201,22015347,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,667.684366,1.0176798
2024,2412559,São Miguel do Gostoso,60010345,24029364,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,691.73,1.25
2023,5103452,Denise,60040917,51043326,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,775.45,1.21
2023,3140001,Mariana,60019782,31025351,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,755.0694,1.250397
2024,1501303,Barcarena,60003397,15014414,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,680.65,1.06
2023,1504422,Marituba,60001731,15056961,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,787.0260742,1.2039419
2023,4205407,Florianópolis,60036741,42035247,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,2931400,Teodoro Sampaio,60015344,29252304,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,732.74,1.0
2023,3200136,Águia Branca,60023327,32032606,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,792.1932851,0.9453054
2023,2905008,Caculé,60016729,29053499,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,770.4077592,1.0055932
2024,3535903,Paranapuã,60027241,35092880,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,838.5557152,1.0
2024,4217204,São Miguel do Oeste,60035187,42079835,11,2° ano do Ensino Fundamental,Estadual,Ausente,Prova não preenchida,Não,,
2023,5210109,Ipameri,60042253,52050456,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,693.5092198,1.2594037
2023,3205200,Vila Velha,60023326,32016850,12,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2023,5212501,Luziânia,60041995,52032697,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,773.0644268,0.8980486
2024,3168002,Taiobeiras,60021305,31021093,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,712.52,1.0
2023,3154606,Ribeirão das Neves,60021843,31205870,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,738.4123,1.193954
2023,2304400,Fortaleza,60008127,23000234,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,783.4170459,0.981979
2024,4208203,Itajaí,60035235,42038113,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3550308,São Paulo,60026807,35407824,11,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,3200409,Anchieta,60023118,32010641,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,751.29,1.13
2023,2304285,Eusébio,60008105,23024911,1,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,859.0682529,1.0
2023,3139607,Mantena,60019042,31094594,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,710.7573,1.12146
2023,1301506,Envira,60000479,13009183,1,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Sim,770.1539339,1.0743587
2023,5107909,Sinop,60040824,51036764,10,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,814.02,1.13
2024,4213708,Pouso Redondo,60034932,42081284,10,2° ano do Ensino Fundamental,Estadual,Presente,Prova preenchida,Não,737.23,1.16
2024,3509205,Cajamar,60028552,35240355,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Sim,787.3576706,1.1052632
2024,3548708,São Bernardo do Campo,60028501,35317095,10,2° ano do Ensino Fundamental,Municipal,Ausente,Prova não preenchida,Não,,
2024,2926004,Remanso,60014799,29185264,11,2° ano do Ensino Fundamental,Municipal,Presente,Prova preenchida,Não,674.69,1.0
